src_ip,dst_ip,src_port,dst_port,protocol,start_time,end_time,duration_seconds,packet_count,byte_count,termination_reason
192.168.1.6,192.168.1.13,51595,490,TCP,1789895349.873017,1789895349.873017,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51596,46,TCP,1789895349.873259,1789895349.873259,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,355,51592,TCP,1789895349.884282,1789895349.884282,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,216,51593,TCP,1789895349.884285,1789895349.884285,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,112,51594,TCP,1789895349.884287,1789895349.884287,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,490,51595,TCP,1789895349.884289,1789895349.884289,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,46,51596,TCP,1789895349.88429,1789895349.88429,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51597,301,TCP,1789895349.977414,1789895349.977414,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51598,221,TCP,1789895349.977759,1789895349.977759,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51599,410,TCP,1789895349.978009,1789895349.978009,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51600,472,TCP,1789895349.978249,1789895349.978249,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51601,160,TCP,1789895349.978447,1789895349.978447,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,301,51597,TCP,1789895349.988363,1789895349.988363,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,221,51598,TCP,1789895349.988366,1789895349.988366,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,410,51599,TCP,1789895349.988368,1789895349.988368,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,472,51600,TCP,1789895349.988369,1789895349.988369,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,160,51601,TCP,1789895349.98837,1789895349.98837,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51602,160,TCP,1789895350.084587,1789895350.084587,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51603,472,TCP,1789895350.084898,1789895350.084898,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51604,410,TCP,1789895350.085402,1789895350.085402,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51605,221,TCP,1789895350.085737,1789895350.085737,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51606,301,TCP,1789895350.08598,1789895350.08598,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,160,51602,TCP,1789895350.096538,1789895350.096538,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,472,51603,TCP,1789895350.096541,1789895350.096541,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,410,51604,TCP,1789895350.096542,1789895350.096542,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,221,51605,TCP,1789895350.096543,1789895350.096543,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,301,51606,TCP,1789895350.096545,1789895350.096545,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51607,170,TCP,1789895350.189606,1789895350.189606,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51608,10,TCP,1789895350.189807,1789895350.189807,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51609,434,TCP,1789895350.18997,1789895350.18997,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51610,357,TCP,1789895350.190121,1789895350.190121,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51611,322,TCP,1789895350.190274,1789895350.190274,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,170,51607,TCP,1789895350.200549,1789895350.200549,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,10,51608,TCP,1789895350.200554,1789895350.200554,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,434,51609,TCP,1789895350.200555,1789895350.200555,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,357,51610,TCP,1789895350.200556,1789895350.200556,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,322,51611,TCP,1789895350.200557,1789895350.200557,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51612,322,TCP,1789895350.295027,1789895350.295027,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51613,357,TCP,1789895350.295247,1789895350.295247,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51614,434,TCP,1789895350.29541,1789895350.29541,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51615,10,TCP,1789895350.295573,1789895350.295573,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51616,170,TCP,1789895350.295829,1789895350.295829,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,322,51612,TCP,1789895350.306679,1789895350.306679,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,357,51613,TCP,1789895350.306681,1789895350.306681,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,434,51614,TCP,1789895350.306683,1789895350.306683,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,10,51615,TCP,1789895350.306684,1789895350.306684,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,170,51616,TCP,1789895350.306685,1789895350.306685,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51617,37,TCP,1789895350.400778,1789895350.400778,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51618,206,TCP,1789895350.401065,1789895350.401065,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51619,341,TCP,1789895350.401325,1789895350.401325,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51620,124,TCP,1789895350.401568,1789895350.401568,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51621,120,TCP,1789895350.401838,1789895350.401838,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,37,51617,TCP,1789895350.412873,1789895350.412873,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,206,51618,TCP,1789895350.412876,1789895350.412876,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,341,51619,TCP,1789895350.412877,1789895350.412877,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,124,51620,TCP,1789895350.412878,1789895350.412878,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,120,51621,TCP,1789895350.41288,1789895350.41288,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51622,37,TCP,1789895350.501204,1789895350.501204,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51623,206,TCP,1789895350.501355,1789895350.501355,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51624,341,TCP,1789895350.501466,1789895350.501466,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51625,124,TCP,1789895350.501685,1789895350.501685,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51626,120,TCP,1789895350.501945,1789895350.501945,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,37,51622,TCP,1789895350.512939,1789895350.512939,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,206,51623,TCP,1789895350.512941,1789895350.512941,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,341,51624,TCP,1789895350.512943,1789895350.512943,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,124,51625,TCP,1789895350.512947,1789895350.512947,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,120,51626,TCP,1789895350.512948,1789895350.512948,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51627,111,TCP,1789895350.606396,1789895350.617186,0.010790109634399414,3,198,end_of_capture
192.168.1.6,192.168.1.13,51628,343,TCP,1789895350.606496,1789895350.606496,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51629,108,TCP,1789895350.606572,1789895350.606572,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51630,140,TCP,1789895350.606643,1789895350.606643,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51631,327,TCP,1789895350.60671,1789895350.60671,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,111,51627,TCP,1789895350.616954,1789895350.616954,0.0,1,74,end_of_capture
192.168.1.13,192.168.1.6,343,51628,TCP,1789895350.616957,1789895350.616957,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,108,51629,TCP,1789895350.616959,1789895350.616959,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,140,51630,TCP,1789895350.61696,1789895350.61696,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,327,51631,TCP,1789895350.616961,1789895350.616961,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51632,35,TCP,1789895350.617286,1789895350.617286,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,35,51632,TCP,1789895350.623759,1789895350.623759,0.0,1,54,end_of_capture
192.168.1.9,192.168.1.255,36788,15600,UDP,1789895350.674021,1789895350.674021,0.0,1,77,end_of_capture
192.168.1.6,192.168.1.13,51633,327,TCP,1789895350.71201,1789895350.71201,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51634,140,TCP,1789895350.712187,1789895350.712187,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51635,108,TCP,1789895350.71232,1789895350.71232,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51636,343,TCP,1789895350.712427,1789895350.712427,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51637,35,TCP,1789895350.71791,1789895350.71791,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,327,51633,TCP,1789895350.723054,1789895350.723054,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,140,51634,TCP,1789895350.723055,1789895350.723055,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,108,51635,TCP,1789895350.723056,1789895350.723056,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,343,51636,TCP,1789895350.723057,1789895350.723057,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,35,51637,TCP,1789895350.723058,1789895350.723058,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51638,419,TCP,1789895350.817796,1789895350.817796,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51639,380,TCP,1789895350.818077,1789895350.818077,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51640,402,TCP,1789895350.818316,1789895350.818316,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51641,461,TCP,1789895350.818543,1789895350.818543,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51642,243,TCP,1789895350.818867,1789895350.818867,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,419,51638,TCP,1789895350.829228,1789895350.829228,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,380,51639,TCP,1789895350.829229,1789895350.829229,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,402,51640,TCP,1789895350.82923,1789895350.82923,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,461,51641,TCP,1789895350.829233,1789895350.829233,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,243,51642,TCP,1789895350.829234,1789895350.829234,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51643,243,TCP,1789895350.922572,1789895350.922572,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51644,461,TCP,1789895350.922739,1789895350.922739,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51645,402,TCP,1789895350.922876,1789895350.922876,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51646,380,TCP,1789895350.923003,1789895350.923003,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51647,419,TCP,1789895350.923139,1789895350.923139,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,243,51643,TCP,1789895350.933357,1789895350.933357,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,461,51644,TCP,1789895350.93336,1789895350.93336,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,402,51645,TCP,1789895350.933362,1789895350.933362,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,380,51646,TCP,1789895350.933363,1789895350.933363,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,419,51647,TCP,1789895350.933364,1789895350.933364,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51648,333,TCP,1789895351.028676,1789895351.028676,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51649,479,TCP,1789895351.028832,1789895351.028832,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51650,166,TCP,1789895351.028946,1789895351.028946,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51651,118,TCP,1789895351.029055,1789895351.029055,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51652,4,TCP,1789895351.029177,1789895351.029177,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,333,51648,TCP,1789895351.036501,1789895351.036501,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,479,51649,TCP,1789895351.036504,1789895351.036504,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,166,51650,TCP,1789895351.038187,1789895351.038187,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,118,51651,TCP,1789895351.038189,1789895351.038189,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,4,51652,TCP,1789895351.03819,1789895351.03819,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51653,4,TCP,1789895351.134033,1789895351.134033,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51654,118,TCP,1789895351.134307,1789895351.134307,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51655,166,TCP,1789895351.134538,1789895351.134538,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51656,479,TCP,1789895351.134789,1789895351.134789,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51657,333,TCP,1789895351.135064,1789895351.135064,0.0,1,78,end_of_capture
192.168.1.8,239.255.255.250,47900,1900,UDP,1789895351.138283,1789895351.138289,5.9604644775390625e-06,3,1369,end_of_capture
192.168.1.8,239.255.255.250,46180,1900,UDP,1789895351.13829,1789895351.13829,0.0,1,474,end_of_capture
192.168.1.8,239.255.255.250,44881,1900,UDP,1789895351.138297,1789895351.138297,0.0,1,478,end_of_capture
192.168.1.8,239.255.255.250,38597,1900,UDP,1789895351.138299,1789895351.138299,0.0,1,496,end_of_capture
192.168.1.8,239.255.255.250,44656,1900,UDP,1789895351.1383,1789895351.1383,0.0,1,478,end_of_capture
192.168.1.8,239.255.255.250,41544,1900,UDP,1789895351.138302,1789895351.138302,0.0,1,482,end_of_capture
192.168.1.13,192.168.1.6,4,51653,TCP,1789895351.14152,1789895351.14152,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,118,51654,TCP,1789895351.141523,1789895351.141523,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,166,51655,TCP,1789895351.141525,1789895351.141525,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,479,51656,TCP,1789895351.141528,1789895351.141528,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,333,51657,TCP,1789895351.141529,1789895351.141529,0.0,1,54,end_of_capture
192.168.1.8,239.255.255.250,53292,1900,UDP,1789895351.239464,1789895351.239468,4.0531158447265625e-06,3,1369,end_of_capture
192.168.1.8,239.255.255.250,48360,1900,UDP,1789895351.239469,1789895351.239469,0.0,1,474,end_of_capture
192.168.1.8,239.255.255.250,46941,1900,UDP,1789895351.239471,1789895351.239471,0.0,1,478,end_of_capture
192.168.1.8,239.255.255.250,40250,1900,UDP,1789895351.239473,1789895351.239473,0.0,1,496,end_of_capture
192.168.1.8,239.255.255.250,48300,1900,UDP,1789895351.239474,1789895351.239474,0.0,1,478,end_of_capture
192.168.1.8,239.255.255.250,54139,1900,UDP,1789895351.239476,1789895351.239476,0.0,1,482,end_of_capture
192.168.1.6,192.168.1.13,51658,264,TCP,1789895351.239938,1789895351.239938,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51659,188,TCP,1789895351.240225,1789895351.240225,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51660,38,TCP,1789895351.240457,1789895351.240457,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51661,442,TCP,1789895351.240699,1789895351.240699,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51662,105,TCP,1789895351.240929,1789895351.240929,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,264,51658,TCP,1789895351.247646,1789895351.247646,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,188,51659,TCP,1789895351.247648,1789895351.247648,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,38,51660,TCP,1789895351.247649,1789895351.247649,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,442,51661,TCP,1789895351.24765,1789895351.24765,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,105,51662,TCP,1789895351.247651,1789895351.247651,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51663,105,TCP,1789895351.345088,1789895351.345088,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51664,442,TCP,1789895351.345367,1789895351.345367,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51665,38,TCP,1789895351.345604,1789895351.345604,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51666,188,TCP,1789895351.345842,1789895351.345842,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51667,264,TCP,1789895351.346105,1789895351.346105,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,105,51663,TCP,1789895351.355772,1789895351.355772,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,442,51664,TCP,1789895351.355774,1789895351.355774,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,38,51665,TCP,1789895351.355776,1789895351.355776,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,188,51666,TCP,1789895351.355777,1789895351.355777,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,264,51667,TCP,1789895351.355778,1789895351.355778,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51668,220,TCP,1789895351.448729,1789895351.448729,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51669,394,TCP,1789895351.448916,1789895351.448916,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51670,299,TCP,1789895351.449086,1789895351.449086,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51671,326,TCP,1789895351.449255,1789895351.449255,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51672,263,TCP,1789895351.449422,1789895351.449422,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,220,51668,TCP,1789895351.459895,1789895351.459895,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,394,51669,TCP,1789895351.459897,1789895351.459897,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,299,51670,TCP,1789895351.459898,1789895351.459898,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,326,51671,TCP,1789895351.459899,1789895351.459899,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,263,51672,TCP,1789895351.4599,1789895351.4599,0.0,1,54,end_of_capture
192.168.1.8,239.255.255.250,56215,1900,UDP,1789895351.523401,1789895351.525005,0.0016040802001953125,3,1373,end_of_capture
192.168.1.8,239.255.255.250,32895,1900,UDP,1789895351.525006,1789895351.525006,0.0,1,484,end_of_capture
192.168.1.6,192.168.1.13,51673,263,TCP,1789895351.553306,1789895351.553306,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51674,326,TCP,1789895351.553514,1789895351.553514,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51675,299,TCP,1789895351.553666,1789895351.553666,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51676,394,TCP,1789895351.553826,1789895351.553826,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51677,220,TCP,1789895351.553989,1789895351.553989,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,263,51673,TCP,1789895351.558693,1789895351.558693,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,326,51674,TCP,1789895351.561809,1789895351.561809,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,299,51675,TCP,1789895351.56181,1789895351.56181,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,394,51676,TCP,1789895351.561811,1789895351.561811,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,220,51677,TCP,1789895351.561812,1789895351.561812,0.0,1,54,end_of_capture
192.168.1.8,239.255.255.250,40226,1900,UDP,1789895351.627416,1789895351.62742,4.0531158447265625e-06,3,1373,end_of_capture
192.168.1.8,239.255.255.250,47692,1900,UDP,1789895351.627422,1789895351.627422,0.0,1,484,end_of_capture
192.168.1.6,192.168.1.13,51678,107,TCP,1789895351.654168,1789895351.654168,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51679,366,TCP,1789895351.654419,1789895351.654419,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51680,436,TCP,1789895351.654548,1789895351.654548,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51681,371,TCP,1789895351.654661,1789895351.654661,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51682,258,TCP,1789895351.654775,1789895351.654775,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,107,51678,TCP,1789895351.662086,1789895351.662086,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,366,51679,TCP,1789895351.662088,1789895351.662088,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,436,51680,TCP,1789895351.66209,1789895351.66209,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,371,51681,TCP,1789895351.662091,1789895351.662091,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,258,51682,TCP,1789895351.662093,1789895351.662093,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51683,258,TCP,1789895351.756212,1789895351.756212,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51684,371,TCP,1789895351.756517,1789895351.756517,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51685,436,TCP,1789895351.756763,1789895351.756763,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51686,366,TCP,1789895351.75699,1789895351.75699,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51687,107,TCP,1789895351.757165,1789895351.757165,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,258,51683,TCP,1789895351.7682,1789895351.7682,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,371,51684,TCP,1789895351.768203,1789895351.768203,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,436,51685,TCP,1789895351.768205,1789895351.768205,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,366,51686,TCP,1789895351.768206,1789895351.768206,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,107,51687,TCP,1789895351.768207,1789895351.768207,0.0,1,54,end_of_capture
